zpohodlnět	15	0.15936	vec01914	0.15936	vec00390	0.06916	vec00733	0.05599	vec00536	0.05346	vec01863	0.04846	vec01631	0.03391	vec01940	0.03073	vec01745	0.02963	vec00742	0.02789	vec00679	0.02614
vybouchnout	164	0.15995	vec00681	0.15995	vec01587	0.08254	vec00113	0.05952	vec01348	0.05074	vec00018	0.05003	vec01517	0.04776	vec00864	0.04277	vec00993	0.03701	vec01608	0.02689	vec01892	0.02605
pálit si	810	0.15997	vec00986	0.15997	vec01215	0.07176	vec00721	0.06759	vec01887	0.04459	vec00729	0.04299	vec00762	0.04277	vec01173	0.04057	vec00625	0.02285	vec01993	0.02251	vec01610	0.02126
rotovat	73	0.16229	vec00626	0.16229	vec00831	0.14951	vec01566	0.10689	vec01147	0.05264	vec01634	0.05169	vec01219	0.04288	vec00949	0.04001	vec01753	0.03922	vec01367	0.03521	vec00922	0.03076
cupovat	47	0.16577	vec00903	0.16577	vec01727	0.05928	vec00296	0.04844	vec01491	0.03983	vec01216	0.03172	vec01068	0.03133	vec01886	0.02873	vec01817	0.02569	vec01449	0.02391	vec00555	0.02308
přibíjet	34	0.16785	vec00899	0.16785	vec01500	0.08188	vec01403	0.06121	vec00943	0.05774	vec01668	0.05337	vec01778	0.05057	vec00735	0.0373	vec01886	0.02642	vec01760	0.02626	vec00084	0.02356
vycouvat	339	0.16835	vec00048	0.16835	vec00665	0.08682	vec00811	0.07848	vec01465	0.07654	vec01938	0.05891	vec00942	0.03463	vec00390	0.03069	vec00555	0.03047	vec01518	0.02469	vec00739	0.02335
vymanévrovat	21	0.17085	vec01354	0.17085	vec01465	0.10085	vec00555	0.09473	vec00811	0.08624	vec01214	0.06843	vec00665	0.05792	vec01699	0.03758	vec01938	0.03722	vec00657	0.02457	vec01244	0.02293
utahovat	315	0.17323	vec00943	0.17323	vec01667	0.0293	vec01810	0.02862	vec00677	0.02661	vec01580	0.02339	vec00486	0.02236	vec00002	0.02142	vec01819	0.02048	vec01898	0.01926	vec00997	0.01873
překlápět se	5	0.17548	vec00626	0.17548	vec00949	0.13668	vec00637	0.09055	vec00993	0.0894	vec00931	0.04905	vec01857	0.04838	vec01219	0.02925	vec00610	0.02902	vec01643	0.02807	vec01086	0.02749
zbrojit	7	0.17668	vec01415	0.17668	vec00752	0.16229	vec01296	0.04407	vec00443	0.04281	vec00318	0.02951	vec01363	0.02928	vec00178	0.02813	vec01146	0.02203	vec01114	0.02104	vec00290	0.02053
doléčit	5	0.18016	vec00628	0.18016	vec01915	0.16063	vec00664	0.10276	vec00390	0.05395	vec00743	0.0372	vec00786	0.03286	vec01250	0.02104	vec00218	0.02102	vec00014	0.02045	vec00515	0.01992
kývat se	498	0.18088	vec00991	0.18088	vec00631	0.08826	vec00637	0.04281	vec00995	0.04188	vec00626	0.03917	vec01371	0.02457	vec00503	0.02438	vec00838	0.02002	vec01601	0.01973	vec01641	0.01707
zhasínat	216	0.18226	vec00986	0.18226	vec00182	0.12969	vec01173	0.08469	vec00113	0.08126	vec01215	0.04139	vec01417	0.02551	vec00810	0.02117	vec01103	0.01444	vec00911	0.01246	vec01517	0.01197
kousnout	802	0.18328	vec01038	0.18328	vec01039	0.15033	vec00918	0.08543	vec01551	0.0636	vec01810	0.05888	vec01562	0.03225	vec01227	0.02931	vec01403	0.02928	vec01428	0.02734	vec00117	0.02717
perzekuovat	5	0.18495	vec00992	0.18495	vec00608	0.1043	vec01727	0.0788	vec00687	0.06972	vec01192	0.06663	vec01180	0.06328	vec01265	0.03553	vec00720	0.03306	vec00958	0.03089	vec01178	0.02883
přimknout se	129	0.19037	vec00899	0.19037	vec01912	0.11194	vec00943	0.03274	vec00833	0.03214	vec01668	0.03176	vec00665	0.02584	vec00884	0.02447	vec00713	0.02099	vec00958	0.01769	vec00069	0.01742
katapultovat se	12	0.19044	vec01032	0.19044	vec01699	0.03823	vec00735	0.03782	vec01068	0.03571	vec01778	0.03033	vec00423	0.02682	vec00651	0.0262	vec00665	0.02584	vec01156	0.02123	vec00283	0.02093
vyzískat	48	0.19121	vec00648	0.19121	vec00169	0.12472	vec00708	0.10042	vec00189	0.08951	vec01491	0.04716	vec00013	0.03922	vec00940	0.03493	vec00586	0.0279	vec00816	0.027	vec01290	0.02521
přebrat	234	0.19223	vec01491	0.19223	vec00096	0.11712	vec00189	0.11381	vec00704	0.0686	vec00613	0.02649	vec01087	0.02392	vec00648	0.0206	vec00646	0.02021	vec01585	0.01938	vec01164	0.0187
pípat	62	0.19318	vec01348	0.19318	vec01196	0.07514	vec01398	0.05838	vec00592	0.05463	vec01110	0.04662	vec01641	0.03882	vec01486	0.03671	vec01254	0.03333	vec01371	0.03325	vec00631	0.0328
rozutíkávat se	3	0.19363	vec00048	0.19363	vec01520	0.07605	vec00811	0.05837	vec00922	0.05466	vec00665	0.04781	vec00097	0.04611	vec01876	0.04071	vec01938	0.03486	vec01566	0.02541	vec01337	0.02477
prohrabovat	128	0.19397	vec01216	0.19397	vec00991	0.04022	vec01673	0.03288	vec00522	0.0317	vec00818	0.03032	vec01105	0.02858	vec00879	0.02848	vec01584	0.02834	vec00995	0.02403	vec00055	0.02382
rozrůznit se	1	0.19557	vec00829	0.19557	vec01305	0.07941	vec00849	0.06956	vec01943	0.05933	vec00296	0.05841	vec00905	0.05243	vec01744	0.04728	vec01967	0.04177	vec00650	0.04074	vec01132	0.03863
požít	61	0.19977	vec00828	0.19977	vec00866	0.19104	vec01004	0.18716	vec00742	0.06857	vec00830	0.02063	vec00648	0.0163	vec01737	0.0161	vec00591	0.01521	vec00011	0.01503	vec01491	0.01413
laškovat	48	0.20064	vec00817	0.20064	vec00922	0.09852	vec01653	0.08365	vec01216	0.05107	vec00886	0.03997	vec00818	0.03805	vec00875	0.03672	vec00145	0.03572	vec00750	0.03282	vec01753	0.02516
stmelit	25	0.20145	vec00723	0.20145	vec00318	0.11461	vec00443	0.03683	vec01886	0.0332	vec01444	0.03174	vec01765	0.03165	vec00608	0.02716	vec00055	0.02457	vec01178	0.02345	vec01132	0.02296
vykvasit	6	0.20182	vec01018	0.20182	vec01103	0.10751	vec01382	0.06544	vec00360	0.05826	vec00097	0.05329	vec00586	0.04862	vec00790	0.04696	vec01754	0.04377	vec01967	0.04222	vec00810	0.03914
useknout	235	0.20233	vec01456	0.20233	vec00764	0.19948	vec01413	0.08351	vec00903	0.05479	vec01615	0.05292	vec01449	0.03708	vec01678	0.02291	vec00365	0.02177	vec01508	0.02053	vec00648	0.01819
ustat	1048	0.20349	vec00522	0.20349	vec00733	0.14877	vec00113	0.14545	vec01369	0.07875	vec00793	0.06969	vec01718	0.05325	vec00873	0.04531	vec01475	0.04063	vec00127	0.02855	vec00579	0.02705
shnít	106	0.20771	vec00790	0.20771	vec01103	0.06126	vec00810	0.05275	vec01549	0.046	vec01744	0.04518	vec01587	0.03901	vec00785	0.02935	vec01970	0.02871	vec00390	0.02842	vec01885	0.02792
klesnout	1722	0.21198	vec00028	0.21198	vec00467	0.19171	vec00707	0.03701	vec01512	0.02973	vec00597	0.02795	vec00734	0.02145	vec01587	0.01851	vec00022	0.01832	vec01115	0.01617	vec00637	0.01588
vykulminovat	1	0.21271	vec01634	0.21271	vec01219	0.09143	vec01336	0.09141	vec01714	0.07413	vec01608	0.05878	vec00785	0.05454	vec01990	0.05356	vec01103	0.05186	vec00993	0.04561	vec00226	0.04392
rozpoltit	58	0.2145	vec00296	0.2145	vec00903	0.15876	vec01305	0.0614	vec00910	0.03539	vec01871	0.0272	vec00812	0.02028	vec01286	0.01988	vec01876	0.01933	vec00915	0.01908	vec01817	0.01887
smršťovat	33	0.21789	vec00028	0.21789	vec00793	0.08585	vec01508	0.04897	vec01880	0.04522	vec01744	0.03498	vec01305	0.03056	vec00113	0.02784	vec00118	0.02547	vec00463	0.02481	vec00626	0.02038
vyjevit se	137	0.2338	vec00086	0.2338	vec00060	0.09099	vec00330	0.05246	vec00245	0.05142	vec01466	0.04519	vec01684	0.03833	vec01432	0.03592	vec00141	0.03496	vec01353	0.03264	vec01920	0.02644
oddychovat	384	0.23485	vec00959	0.23485	vec01371	0.1957	vec01704	0.07154	vec00390	0.04861	vec01863	0.04245	vec01110	0.0416	vec00132	0.04078	vec01914	0.03643	vec01711	0.03509	vec00383	0.02883
vzlétnout	383	0.23979	vec00427	0.23979	vec01113	0.0945	vec00811	0.08123	vec01367	0.05991	vec00901	0.04296	vec01938	0.04113	vec00227	0.02468	vec00759	0.02293	vec00218	0.02196	vec01377	0.01933
roztříštit	402	0.24262	vec00903	0.24262	vec00681	0.07834	vec01305	0.06734	vec00296	0.04823	vec01286	0.03289	vec01817	0.03079	vec01758	0.02027	vec01508	0.01921	vec01517	0.01725	vec00829	0.01556
cinkat	290	0.25188	vec01196	0.25188	vec01348	0.19991	vec00592	0.07657	vec00631	0.05014	vec01195	0.04943	vec01486	0.04604	vec00503	0.03078	vec00426	0.02127	vec01226	0.01753	vec01367	0.0161
vetknout	27	0.25481	vec00735	0.25481	vec00899	0.15341	vec00932	0.12521	vec00841	0.0579	vec01966	0.05412	vec01780	0.04328	vec01034	0.0318	vec01500	0.02467	vec01123	0.02019	vec01067	0.01923
otužovat	11	0.25944	vec00536	0.25944	vec00055	0.08394	vec00733	0.04742	vec01549	0.047	vec00958	0.03961	vec01940	0.03739	vec00679	0.03346	vec01471	0.03152	vec00997	0.02828	vec01584	0.02743
doobědvat	6	0.26012	vec00828	0.26012	vec00950	0.19721	vec01067	0.0369	vec00624	0.03428	vec00822	0.03214	vec00218	0.02537	vec01333	0.02194	vec01256	0.01899	vec00866	0.0188	vec00705	0.01814
vyhrknout	1714	0.26041	vec01060	0.26041	vec01945	0.20947	vec01056	0.14877	vec01009	0.07951	vec00426	0.06641	vec01828	0.05269	vec01666	0.05106	vec00201	0.04375	vec01489	0.03608	vec01533	0.03126
rozfázovat	2	0.26674	vec00296	0.26674	vec01444	0.14045	vec01744	0.09047	vec01876	0.0686	vec01576	0.06068	vec00911	0.0518	vec01583	0.05162	vec00157	0.04857	vec00105	0.04722	vec01714	0.03949
předbíhat se	53	0.27029	vec01851	0.27029	vec00370	0.12495	vec01852	0.03804	vec00580	0.03245	vec00279	0.03069	vec00634	0.02446	vec00687	0.01935	vec00003	0.01726	vec00766	0.01719	vec01433	0.01596
dopravit	858	0.27506	vec00011	0.27506	vec01377	0.23274	vec00209	0.18451	vec00283	0.12574	vec00218	0.03036	vec01149	0.0298	vec01795	0.01147	vec00386	0.01099	vec01778	0.01099	vec00735	0.01028
vypodobňovat	1	0.27953	vec00101	0.27953	vec01031	0.10703	vec00417	0.06697	vec01184	0.03013	vec01342	0.02564	vec00097	0.02517	vec00043	0.02358	vec00141	0.02191	vec01192	0.02104	vec01953	0.02078
udílet	101	0.27989	vec01013	0.27989	vec00571	0.16976	vec00074	0.1489	vec01087	0.06591	vec00209	0.0636	vec01256	0.04674	vec00694	0.03091	vec00531	0.02463	vec01407	0.02238	vec00497	0.01899
vykreslit	116	0.28791	vec00638	0.28791	vec00417	0.18036	vec01496	0.07927	vec00141	0.03964	vec00402	0.03461	vec01169	0.03042	vec00330	0.02226	vec01249	0.02121	vec01400	0.02062	vec00972	0.01442
vymáčknout	213	0.28837	vec00648	0.28837	vec01538	0.09088	vec00704	0.04806	vec00816	0.03741	vec00764	0.03457	vec01585	0.03319	vec01615	0.02836	vec00390	0.02723	vec01699	0.02602	vec00555	0.02454
zlepšovat se	88	0.28978	vec00386	0.28978	vec00786	0.17601	vec01261	0.13203	vec00510	0.10317	vec00109	0.07782	vec01908	0.07647	vec01509	0.05236	vec00008	0.02895	vec00730	0.02184	vec01822	0.01569
přiostřit	24	0.29326	vec01498	0.29326	vec00785	0.09211	vec01301	0.08426	vec00539	0.03922	vec00730	0.03714	vec01819	0.03567	vec01970	0.02804	vec00997	0.02657	vec00703	0.02268	vec00055	0.02192
rozvíjet	415	0.29405	vec00510	0.29405	vec00539	0.18392	vec00108	0.07835	vec00360	0.04546	vec00386	0.02328	vec00261	0.01891	vec01520	0.01809	vec00097	0.01541	vec01498	0.01529	vec00167	0.01478
přeškolit	13	0.2963	vec00763	0.2963	vec00369	0.04086	vec00280	0.02473	vec00095	0.02395	vec00827	0.02151	vec00606	0.0172	vec01490	0.01707	vec00527	0.01454	vec00839	0.01327	vec01910	0.01291
rýžovat	10	0.30189	vec01105	0.30189	vec01216	0.0536	vec01491	0.0441	vec00648	0.04272	vec00443	0.04261	vec01451	0.04061	vec01552	0.03947	vec01952	0.03907	vec01727	0.03309	vec01673	0.03205
zatancovat	112	0.3035	vec00934	0.3035	vec00823	0.05482	vec00922	0.05128	vec01196	0.04461	vec00794	0.03583	vec01847	0.03471	vec00145	0.03234	vec01861	0.03108	vec01653	0.02847	vec01584	0.02456
vyžívat	114	0.30834	vec00742	0.30834	vec01458	0.08849	vec01631	0.06937	vec01591	0.05844	vec00169	0.03486	vec01039	0.03318	vec01570	0.0264	vec00818	0.02548	vec01040	0.01821	vec00390	0.01792
zkontaktovat	30	0.31038	vec00057	0.31038	vec00307	0.22505	vec00374	0.05499	vec01191	0.0504	vec00876	0.04121	vec00519	0.01945	vec00031	0.01664	vec01790	0.01584	vec00205	0.01293	vec01369	0.01149
odchytit	29	0.3126	vec00126	0.3126	vec00615	0.29951	vec00374	0.21987	vec00185	0.10555	vec00233	0.03084	vec00825	0.02275	vec00677	0.0227	vec01545	0.02269	vec01105	0.02216	vec00687	0.01737
věstit	82	0.31988	vec00093	0.31988	vec01234	0.06168	vec00060	0.04749	vec00196	0.03691	vec00194	0.03356	vec00141	0.02166	vec00355	0.01571	vec00516	0.0156	vec01627	0.01519	vec00915	0.01441
proplýtvat	3	0.32132	vec00886	0.32132	vec00147	0.27601	vec01430	0.07726	vec00915	0.04095	vec00910	0.03282	vec01777	0.03239	vec00576	0.02923	vec00047	0.02703	vec01871	0.02321	vec01286	0.02241
opsat	430	0.32158	vec01249	0.32158	vec01855	0.04317	vec00037	0.02874	vec01804	0.02756	vec01246	0.02209	vec01224	0.02199	vec01575	0.01986	vec00941	0.0181	vec00730	0.01793	vec01888	0.01733
zapraskat	276	0.32513	vec00681	0.32513	vec01348	0.06554	vec01517	0.03445	vec01587	0.03338	vec01254	0.0303	vec00018	0.02536	vec00993	0.02275	vec01486	0.02234	vec01892	0.02204	vec01608	0.02174
přepnout	203	0.3277	vec00496	0.3277	vec00182	0.10648	vec00283	0.09098	vec00895	0.05141	vec01086	0.03598	vec00095	0.02838	vec00894	0.01788	vec00943	0.01681	vec00178	0.01589	vec00030	0.01586
tlumit	226	0.33037	vec00815	0.33037	vec00055	0.19866	vec00091	0.04955	vec00770	0.04573	vec01482	0.02601	vec00536	0.0247	vec01508	0.01777	vec00514	0.01663	vec01825	0.01551	vec00024	0.01469
snížit se	361	0.33536	vec00118	0.33536	vec00028	0.14843	vec00807	0.03328	vec01508	0.02906	vec00588	0.02041	vec00463	0.02	vec00055	0.01934	vec01940	0.01387	vec00109	0.01268	vec01071	0.01254
odpudit	10	0.34354	vec00251	0.34354	vec00854	0.14779	vec00049	0.14261	vec00555	0.08839	vec00456	0.06701	vec01244	0.05696	vec00687	0.0509	vec00996	0.04832	vec00091	0.03816	vec00910	0.03473
přesunovat	101	0.34525	vec00048	0.34525	vec00283	0.22756	vec00894	0.195	vec00022	0.117	vec01577	0.0305	vec01284	0.02531	vec00850	0.0221	vec01094	0.02063	vec00227	0.01792	vec01131	0.01603
překlasifikovat	2	0.34537	vec00095	0.34537	vec00417	0.33982	vec00103	0.11512	vec00402	0.02144	vec01093	0.01992	vec01864	0.01841	vec01953	0.01631	vec00896	0.01424	vec00916	0.01375	vec01427	0.01336
ranit	505	0.34654	vec00372	0.34654	vec01656	0.17814	vec01820	0.10919	vec01488	0.03356	vec00992	0.0272	vec00740	0.02456	vec01038	0.02038	vec01614	0.01893	vec00365	0.01872	vec00608	0.01821
umocnit	46	0.34671	vec00785	0.34671	vec00539	0.16793	vec01498	0.12212	vec00187	0.09816	vec01301	0.07984	vec00730	0.02952	vec00634	0.02732	vec00055	0.02158	vec00386	0.0211	vec01509	0.01912
umocňovat	60	0.3483	vec00187	0.3483	vec00785	0.30548	vec00386	0.04976	vec00730	0.03787	vec01498	0.03346	vec00634	0.02835	vec00834	0.01944	vec01509	0.01923	vec00782	0.01724	vec01482	0.01359
pročesávat	159	0.35249	vec00684	0.35249	vec00879	0.05872	vec01216	0.05268	vec00924	0.03723	vec00090	0.03428	vec00552	0.03115	vec01224	0.03091	vec01451	0.0301	vec01584	0.02578	vec01515	0.02534
hroutit se	322	0.35542	vec00599	0.35542	vec00597	0.11551	vec01587	0.08721	vec01608	0.0541	vec00626	0.04573	vec01272	0.0298	vec00466	0.02194	vec00622	0.01997	vec00864	0.01962	vec01744	0.01883
strpět	265	0.35691	vec00970	0.35691	vec01989	0.0815	vec00491	0.03968	vec01128	0.03903	vec00958	0.02699	vec01631	0.02692	vec01396	0.02592	vec00250	0.0253	vec00241	0.02348	vec01206	0.02289
přibarvovat	5	0.35731	vec01481	0.35731	vec01363	0.09608	vec00782	0.05158	vec00972	0.03938	vec01182	0.03631	vec00634	0.02995	vec00095	0.02508	vec00770	0.02405	vec00386	0.01914	vec01210	0.01636
přehrávat si	162	0.35776	vec00823	0.35776	vec01868	0.04193	vec01575	0.02693	vec01861	0.01804	vec00535	0.01747	vec00766	0.01729	vec00975	0.0155	vec00458	0.01192	vec00445	0.01152	vec00358	0.01144
přeorientovat se	23	0.36475	vec00496	0.36475	vec00895	0.20024	vec00645	0.05962	vec01086	0.05068	vec01251	0.02615	vec00095	0.02459	vec00896	0.02295	vec00434	0.02255	vec01583	0.02108	vec00931	0.02066
zapsat se	1138	0.36962	vec01345	0.36962	vec00507	0.21068	vec00037	0.08021	vec00239	0.04561	vec01249	0.02113	vec00941	0.01976	vec01592	0.01377	vec00778	0.01314	vec00272	0.01215	vec00962	0.01059
navádět	138	0.37084	vec01646	0.37084	vec00098	0.09884	vec00080	0.07787	vec00812	0.06372	vec01015	0.06056	vec01377	0.04028	vec00859	0.03006	vec00286	0.02236	vec01668	0.02143	vec00361	0.02004
razítkovat	10	0.37388	vec00858	0.37388	vec01479	0.03137	vec01855	0.02944	vec00962	0.02453	vec01341	0.02204	vec01226	0.02191	vec01856	0.02186	vec01888	0.02168	vec01300	0.02156	vec00648	0.02103
prožrat	14	0.37401	vec00828	0.37401	vec01514	0.17594	vec00476	0.06217	vec00576	0.05048	vec00785	0.02872	vec00800	0.02777	vec00345	0.02572	vec01491	0.02203	vec01323	0.01861	vec01549	0.01812
zanalyzovat	5	0.37613	vec00090	0.37613	vec01304	0.25902	vec01515	0.05299	vec00879	0.03168	vec01353	0.02467	vec01081	0.02283	vec01333	0.01784	vec00791	0.01745	vec00108	0.0174	vec00082	0.01729
natěsnat se	21	0.37621	vec00833	0.37621	vec00899	0.24609	vec00735	0.06383	vec00841	0.05343	vec00603	0.02677	vec01141	0.02576	vec00943	0.02375	vec01668	0.02277	vec00629	0.02248	vec00665	0.02194
zavěšovat	116	0.37863	vec00899	0.37863	vec00735	0.06737	vec01500	0.04497	vec00943	0.03884	vec01668	0.02391	vec01845	0.02355	vec00610	0.0227	vec00132	0.02014	vec01141	0.01685	vec01377	0.01643
schylovat se	199	0.38338	vec01556	0.38338	vec01390	0.11152	vec00516	0.09857	vec01201	0.07489	vec00665	0.05902	vec01518	0.04927	vec00097	0.04721	vec01001	0.03776	vec00514	0.03247	vec01103	0.03104
otiskovat	52	0.3847	vec01855	0.3847	vec00528	0.07217	vec01249	0.07212	vec01673	0.04369	vec01224	0.03509	vec01169	0.03281	vec00638	0.02895	vec00037	0.02606	vec01123	0.02106	vec00648	0.01562
vysypávat se	21	0.39263	vec01358	0.39263	vec00380	0.04679	vec01156	0.03739	vec00819	0.03316	vec00841	0.02967	vec00924	0.02355	vec01608	0.01814	vec01106	0.01769	vec01160	0.01722	vec00911	0.01677
ztenčit	52	0.39664	vec00028	0.39664	vec00463	0.09284	vec00118	0.07247	vec01508	0.06732	vec00793	0.0448	vec00109	0.0358	vec00588	0.02963	vec01880	0.02861	vec00113	0.01756	vec00055	0.01384
nechat si	5000	0.39972	vec01206	0.39972	vec00575	0.19423	vec00012	0.19056	vec00072	0.05177	vec01639	0.02242	vec00380	0.02057	vec00497	0.02043	vec00074	0.01638	vec00942	0.01392	vec01926	0.01342
oteplit se	48	0.40589	vec01064	0.40589	vec01644	0.13163	vec00055	0.03088	vec01553	0.02688	vec01627	0.02647	vec01103	0.01939	vec00330	0.01609	vec01645	0.01566	vec00163	0.01527	vec00520	0.01503
rozvíjet se	295	0.40846	vec00510	0.40846	vec00539	0.14271	vec00108	0.05391	vec00360	0.03555	vec00261	0.02506	vec00097	0.01989	vec00167	0.01979	vec01520	0.0194	vec00386	0.01852	vec01498	0.01762
uvázat se	361	0.4157	vec00899	0.4157	vec00943	0.10164	vec00519	0.06779	vec01141	0.05611	vec01500	0.04412	vec00735	0.0346	vec00126	0.02775	vec00185	0.02472	vec01668	0.024	vec01845	0.02004
pročesat	74	0.4191	vec00684	0.4191	vec00879	0.10285	vec00090	0.05184	vec01216	0.04064	vec00924	0.04027	vec01160	0.02716	vec01224	0.02575	vec00552	0.02198	vec01451	0.02127	vec00957	0.02102
podpisovat se	35	0.42364	vec00078	0.42364	vec01345	0.02832	vec01320	0.02561	vec00120	0.02027	vec00941	0.01923	vec00503	0.01512	vec01290	0.01397	vec00241	0.01165	vec00966	0.01067	vec00507	0.01038
ustávat	232	0.42452	vec00113	0.42452	vec00793	0.1052	vec00873	0.07528	vec01718	0.05655	vec01369	0.03802	vec00579	0.02981	vec01475	0.02976	vec00733	0.02012	vec00486	0.01785	vec01630	0.01416
zasunout	828	0.42472	vec00932	0.42472	vec00735	0.19156	vec01966	0.12871	vec00841	0.04089	vec01034	0.02627	vec00943	0.02305	vec00899	0.02077	vec01363	0.01944	vec01500	0.01576	vec01668	0.01394
rozuzlit	8	0.42532	vec00301	0.42532	vec00910	0.09767	vec01518	0.04612	vec01714	0.04494	vec01576	0.03591	vec00113	0.02956	vec01560	0.02553	vec01871	0.02374	vec00198	0.02235	vec00681	0.02177
přihřát si	14	0.42975	vec01553	0.42975	vec01617	0.13256	vec01610	0.10802	vec01887	0.09131	vec00915	0.07943	vec01993	0.06042	vec01589	0.04193	vec00986	0.03923	vec00246	0.026	vec01690	0.025
zhlédnout	152	0.4325	vec00154	0.4325	vec01515	0.15575	vec00869	0.15574	vec00310	0.05422	vec01619	0.044	vec01169	0.02363	vec01263	0.02341	vec01048	0.01962	vec01545	0.01647	vec00082	0.01329
přilívat	6	0.43344	vec01300	0.43344	vec01893	0.17449	vec01942	0.12758	vec01599	0.06823	vec00407	0.04516	vec01608	0.04045	vec01926	0.04028	vec01690	0.03978	vec01860	0.03967	vec00009	0.03834
otisknout	331	0.43693	vec01855	0.43693	vec00528	0.19935	vec01249	0.06246	vec00638	0.02908	vec01224	0.0253	vec01169	0.02455	vec01673	0.02284	vec00037	0.01942	vec01246	0.01877	vec00640	0.01755
přehřát	19	0.43994	vec01617	0.43994	vec01553	0.25062	vec01887	0.1117	vec01215	0.05566	vec01103	0.03748	vec00915	0.03003	vec01610	0.02892	vec00721	0.02086	vec01300	0.01938	vec00241	0.01894
modulovat	17	0.4447	vec00095	0.4447	vec01714	0.07312	vec00254	0.03866	vec00944	0.03833	vec01788	0.02948	vec01871	0.02021	vec00723	0.01846	vec01012	0.01801	vec01220	0.01768	vec01486	0.01738
podepisovat	220	0.45238	vec00078	0.45238	vec01345	0.04634	vec00858	0.0236	vec00941	0.02115	vec00037	0.01894	vec00120	0.01739	vec01290	0.01696	vec01320	0.01564	vec00503	0.01413	vec01341	0.01233
vtlačovat	11	0.45788	vec00932	0.45788	vec01971	0.04591	vec00735	0.03423	vec01403	0.02977	vec01966	0.02879	vec00555	0.02849	vec00918	0.02743	vec01515	0.02733	vec01673	0.02619	vec01746	0.02349
postihnout	661	0.46174	vec00372	0.46174	vec01510	0.28078	vec01592	0.05782	vec01712	0.04584	vec01614	0.04386	vec00740	0.03481	vec01752	0.03233	vec01133	0.03126	vec00547	0.0306	vec00656	0.02681
vycucat si	43	0.46277	vec00648	0.46277	vec01538	0.08312	vec00816	0.06908	vec00764	0.0494	vec00196	0.03393	vec01615	0.03155	vec00940	0.02286	vec01699	0.02284	vec00539	0.02248	vec00973	0.01961
přicházet si	2404	0.46365	vec00218	0.46365	vec00097	0.0929	vec00071	0.08454	vec00227	0.05646	vec00086	0.04811	vec01291	0.04021	vec00048	0.03486	vec00393	0.01747	vec00258	0.01622	vec00042	0.01462
uzpůsobit	50	0.46425	vec00902	0.46425	vec00095	0.12525	vec00040	0.03543	vec00696	0.03061	vec00556	0.02455	vec00889	0.01824	vec00884	0.01807	vec01788	0.0164	vec00850	0.01508	vec00360	0.01407
držet si	5000	0.46572	vec01396	0.46572	vec00014	0.11359	vec00199	0.06002	vec00394	0.05508	vec00813	0.0452	vec00176	0.02739	vec01477	0.02016	vec01313	0.01759	vec01534	0.01725	vec00211	0.01597
mizet	1590	0.47025	vec00755	0.47025	vec01885	0.34313	vec00873	0.03502	vec01623	0.02374	vec00467	0.01439	vec00113	0.01376	vec00911	0.01274	vec00793	0.01255	vec00245	0.01244	vec01512	0.01182
vlévat	171	0.47194	vec00952	0.47194	vec01942	0.03463	vec00893	0.02421	vec00218	0.02112	vec00318	0.01965	vec01608	0.01742	vec01300	0.01634	vec00147	0.01605	vec01256	0.01513	vec01923	0.01467
přeplnit	105	0.47204	vec00833	0.47204	vec00577	0.18918	vec00841	0.08635	vec01376	0.04748	vec00576	0.0405	vec00407	0.01927	vec00461	0.01832	vec00540	0.01416	vec00725	0.01357	vec01132	0.01352
odpočítávat	139	0.47478	vec00166	0.47478	vec00649	0.10291	vec01356	0.03309	vec00919	0.03222	vec00772	0.02215	vec01169	0.02159	vec01576	0.01634	vec00453	0.01518	vec00778	0.01442	vec00402	0.01324
kontaminovat	11	0.47737	vec01182	0.47737	vec00635	0.23568	vec00789	0.14965	vec00576	0.05014	vec00552	0.04798	vec00256	0.01723	vec01712	0.01656	vec00591	0.01457	vec00372	0.01361	vec00770	0.01266
extrahovat	13	0.49624	vec00816	0.49624	vec00648	0.22406	vec01538	0.02834	vec00539	0.02658	vec00024	0.01827	vec00115	0.01764	vec01465	0.01704	vec00047	0.01405	vec00911	0.01382	vec00957	0.01363
zřídit	492	0.50262	vec00179	0.50262	vec00075	0.08174	vec00084	0.06618	vec01490	0.01963	vec00556	0.01848	vec00440	0.01612	vec00196	0.01517	vec00012	0.01501	vec00178	0.01253	vec00735	0.01079
shrnout	472	0.50324	vec00709	0.50324	vec01106	0.02688	vec01678	0.02244	vec01444	0.02059	vec00841	0.01842	vec00764	0.01544	vec00914	0.01544	vec01876	0.0151	vec00296	0.01484	vec00443	0.01448
hypnotizovat	96	0.50609	vec00609	0.50609	vec00860	0.06458	vec00188	0.06071	vec00341	0.03065	vec00040	0.0291	vec01506	0.0279	vec01210	0.02029	vec01973	0.02005	vec00996	0.01954	vec00080	0.0167
vpadnout	845	0.51583	vec00218	0.51583	vec00751	0.04776	vec00747	0.03753	vec00775	0.02658	vec01060	0.02502	vec00665	0.01865	vec01828	0.01633	vec01623	0.0152	vec00579	0.01455	vec01115	0.0128
utkvět	402	0.5162	vec00394	0.5162	vec00579	0.13125	vec01369	0.05054	vec01475	0.02947	vec00199	0.01973	vec01209	0.01829	vec01630	0.01487	vec00583	0.01433	vec00869	0.0139	vec00323	0.01328
